emp_no,emp_title_id,birth_date,first_name,last_name,sex,hire_date
448121,s0001,4/6/1964,Arco,Vendrig,M,6/20/1987
274264,s0001,8/25/1964,Rosli,Siepmann,F,12/28/1986
44166,s0001,12/6/1955,Kenroku,Felcyn,F,6/20/1990
99712,e0003,7/18/1957,Aemilian,Lores,F,4/14/1988
483891,e0002,3/14/1962,Shaowen,Alblas,M,6/24/1988
24136,e0003,1/14/1955,Isamu,Henders,F,9/24/1987
242293,s0001,2/11/1963,Sven,Stenning,M,3/16/1993
451475,e0002,2/24/1964,Herb,Constantine,F,1/22/1988
410953,e0003,4/24/1959,Elrique,Desikan,F,6/12/1990
59548,e0003,6/6/1960,Zeljko,Bratten,M,12/1/1991
262805,e0003,5/19/1959,Lobel,McConalogue,F,11/15/1991
208945,e0003,7/21/1964,Tomofumi,Restivo,M,2/14/1985
231842,e0002,3/19/1953,Navid,Limongiello,M,2/20/1989
491804,e0003,2/9/1964,Josyula,Swen,M,11/29/1994
492507,e0003,3/27/1963,Mariusz,Claffy,F,3/10/1986
464075,e0003,8/6/1955,Abdelwaheb,Angel,F,11/2/1990
52174,s0001,6/2/1954,Roddy,Swen,M,5/28/1997
226080,e0003,2/5/1954,Fabrizio,Decleir,F,8/5/1988
495439,s0001,3/13/1964,Claude,Akaboshi,M,6/21/1992
46357,e0004,11/3/1962,Sahrah,Lodder,F,4/15/1991
260546,e0004,1/19/1953,Behnaam,Haldar,M,7/22/1985
42132,e0001,7/31/1963,Yifei,Penttonen,M,4/18/1991
282893,s0001,6/28/1954,Shugo,Azevdeo,M,11/2/1987
248285,e0002,10/19/1957,Zhensheng,Cincotta,M,10/30/1994
15559,s0002,10/7/1961,Zhiguo,Gini,M,3/11/1990
283663,e0001,11/28/1961,Salvador,Mullainathan,F,12/1/1989
228420,e0003,1/19/1955,Xinglin,Millington,M,12/6/1989
289663,e0002,1/19/1960,Rildo,Murillo,M,11/9/1989
259888,s0001,10/26/1961,Kazuhisa,Hedayat,F,9/3/1988
421456,s0001,6/20/1964,Felicidad,Gomatam,F,5/18/1991
66425,e0003,5/17/1954,Mats,Eppinger,F,12/9/1988
73301,e0003,12/4/1953,Kensyu,Schurmann,F,1/31/1990
32293,e0004,8/13/1960,Jayson,Gimarc,F,2/2/1985
475197,s0001,7/23/1963,Odysseas,Siegrist,F,5/6/1993
94054,e0002,8/25/1953,Junichi,Nitsch,M,3/22/1994
484987,e0002,10/16/1961,Jongsuk,Weiland,M,2/17/1987
274722,s0002,8/9/1961,Aleksandar,Pileggi,M,2/4/1986
215059,s0001,10/13/1959,Utz,Vecchi,F,9/1/1987
471981,e0003,2/19/1954,Xiaoqiu,Huhdanpaa,M,1/24/1987
55490,e0003,9/13/1962,Hugh,Waleschkowski,F,12/26/1989
265713,e0002,11/8/1955,Jiafu,Shumilov,M,9/19/1997
253171,e0003,1/4/1962,Utpal,Rosiles,M,11/7/1985
62522,e0003,6/30/1962,Shigeaki,Theuretzbacher,M,4/3/1991
262013,s0001,7/15/1959,Supot,Puppo,M,7/14/1992
16741,e0004,3/11/1956,Tzvetan,Kalafatis,F,9/23/1989
47836,s0001,10/1/1960,Yurii,Mahnke,M,10/25/1994
71290,e0003,5/31/1964,Mong,Provine,M,11/15/1991
231085,e0001,4/18/1964,Moss,Chaudhuri,M,6/4/1992
260024,e0003,3/21/1964,Subbu,Zaiane,M,9/9/1989
253046,s0001,8/5/1962,Volkmar,Rosiles,M,2/15/1985
263762,s0002,8/23/1959,Kazuhiro,Schapire,M,4/6/1991
443711,s0001,5/19/1956,Subhankar,Cooke,F,8/6/1991
445083,s0001,12/6/1954,Ute,Cheshire,F,11/13/1997
36949,s0001,10/1/1954,Xuejun,Schaad,M,8/18/1987
31307,s0001,5/2/1963,Souichi,Vendrig,F,9/8/1991
475538,s0001,1/15/1965,Christophe,Leaver,F,1/21/1986
202821,s0001,10/19/1964,Etsuo,Nanard,M,5/8/1986
238959,e0003,4/21/1964,Mitchel,Shackel,M,11/4/1986
286012,s0002,9/13/1960,Dipayan,Makinen,F,10/26/1990
279539,s0001,4/14/1959,Khoa,Perko,M,5/16/1989
18801,s0001,8/7/1964,Erez,Tsukuda,M,11/4/1991
65187,e0002,3/24/1952,Shakhar,Luck,F,3/3/1997
53229,e0003,3/11/1953,Youssef,Linnainmaa,M,11/9/1989
463991,e0003,4/28/1955,Khaled,Heusch,M,7/26/1990
492696,e0002,3/5/1959,Harjit,Itzigehl,F,11/3/1995
103268,e0003,5/9/1956,Goa,Azulay,M,3/16/1991
428811,e0003,9/27/1959,Shirish,Sooriamurthi,F,8/21/1992
45228,e0003,6/19/1953,Utpal,Unni,M,12/24/1987
68491,s0002,3/27/1960,Abdelghani,Keustermans,M,5/17/1991
12909,s0001,8/4/1962,Dipankar,Lamba,F,10/19/1993
279866,s0001,7/29/1954,Sibyl,Kropatsch,F,7/6/1990
68807,e0002,2/3/1958,Akhilish,Slutz,F,2/1/1997
461422,e0003,6/1/1955,Tesuro,Schach,F,12/12/1985
462381,e0003,1/26/1962,Chrisa,Thorensen,F,7/15/1994
422511,s0001,10/15/1953,Zijian,Zaumen,M,8/24/1987
408592,e0002,3/3/1955,Neelam,Itzigehl,F,1/26/1988
216130,s0001,11/11/1954,Magy,Kitsuregawa,M,1/20/1997
401369,e0003,2/28/1959,Yakichi,Cools,F,8/4/1991
61800,s0001,6/12/1962,Arie,Millington,M,10/10/1991
25485,e0002,9/18/1960,Rasikan,Basagni,M,4/1/1992
15805,s0002,10/5/1960,Gretta,Montresor,M,5/20/1990
17272,e0002,6/2/1961,Moon,Yetim,M,3/17/1992
57192,s0001,1/1/1956,Matk,Reeken,M,2/18/1990
467643,e0003,10/9/1957,Quingbo,Huttel,M,3/27/1989
13593,e0003,12/16/1957,Anoosh,Sundgren,M,1/27/1988
446102,e0002,1/13/1959,Shem,Vernadat,F,9/3/1990
434194,s0002,5/14/1963,Nadjib,Syang,M,12/29/1987
490321,e0003,7/20/1961,Mingzeng,Thisen,F,1/1/1989
45403,e0002,3/3/1960,Kwee,Chleq,M,10/21/1993
48579,s0001,11/1/1963,Jaihie,Dichev,M,4/12/1991
93511,e0004,12/1/1964,Zhongwei,Joslin,M,6/2/1992
39764,s0001,8/4/1962,Woody,Schapire,M,9/9/1986
292926,s0001,11/3/1960,Yuuichi,Krogh,F,4/6/1993
474974,e0003,2/14/1963,Berna,Maksimenko,M,8/1/1985
221469,s0001,12/18/1953,Mabo,Perin,F,5/16/1989
435771,e0004,5/10/1959,Zengping,Oaver,F,7/10/1989
90953,s0001,2/9/1964,Mani,Vanwelkenhuysen,F,1/19/1997
76565,s0001,6/13/1955,Teunis,Manders,F,11/1/1985
99338,e0003,10/30/1961,Jayesh,Speek,M,4/8/1993
440798,e0001,5/31/1955,Sanjai,Isaac,M,3/6/1995
430867,s0001,7/1/1959,IEEE,Chiodo,M,7/19/1986
425012,s0001,4/23/1956,Mohamadou,Suermann,M,2/15/1990
279536,s0001,1/8/1964,Vugranam,Bennis,M,6/8/1986
432367,e0003,9/2/1953,Huiqun,Bondorf,F,9/16/1987
414786,e0003,10/6/1954,Guiseppe,Furedi,F,9/19/1985
430327,s0001,7/19/1961,Zhigen,Iivonen,M,8/6/1992
495951,s0001,6/14/1963,Froduald,Vesna,F,11/26/1995
33331,s0002,4/3/1953,Junichi,DeMori,M,4/20/1989
107640,e0002,9/8/1958,Dmitri,Sifakis,F,4/16/1986
442649,s0001,3/30/1954,Utz,Vendrig,F,1/7/1986
472272,s0001,9/14/1961,Masoud,Luke,M,4/18/1990
26532,e0004,11/10/1962,Elrique,Paciorek,M,3/13/1988
438874,e0002,6/2/1957,Tayeb,Mersereau,M,3/13/1985
434139,e0003,11/24/1964,Niteen,Ariola,M,11/19/1986
488868,s0002,9/29/1954,Satyanarayana,Uchoa,F,3/13/1992
275134,s0001,1/18/1961,Dzung,Auria,M,12/8/1985
423717,s0001,1/21/1959,Huei,Sifakis,M,4/2/1986
460308,e0003,5/1/1954,Tamiya,Rahimi,M,3/20/1990
412923,e0003,10/11/1958,Jayson,Mahmud,M,11/10/1989
92442,e0003,10/5/1952,Lenore,Birdsall,M,8/29/1988
494716,e0003,9/20/1962,Serap,Fargier,F,7/7/1993
447493,e0003,2/26/1952,Carrsten,Schahn,M,4/19/1990
17288,e0003,7/6/1961,Conrado,Lubachevsky,F,6/5/1987
427275,s0001,1/26/1962,Laurentiu,Luga,M,7/19/1990
293014,s0001,9/14/1956,Uzi,Danlos,F,2/6/1987
49604,s0001,4/13/1959,Nathalie,Valiente,M,8/30/1994
474933,e0003,11/3/1957,Raimond,Gyimothy,M,10/2/1992
266410,s0001,10/17/1961,Kwangsub,Lindenbaum,F,12/22/1985
232310,s0002,7/25/1961,Mats,McDermid,F,10/27/1986
288923,s0002,6/28/1959,Guoxiang,Bultermann,F,5/31/1994
408919,e0003,10/7/1963,Jeanne,Varker,F,10/11/1990
18306,s0001,2/27/1954,Tua,Fordan,F,12/20/1989
215358,s0001,5/15/1962,Valdiodio,Gide,F,10/18/1987
487332,e0002,8/15/1958,Tsz,England,M,10/6/1985
257909,s0001,10/20/1964,Naftali,Miake,M,3/5/1994
200600,s0001,6/10/1952,Behnaam,Oppitz,M,12/22/1990
481309,s0001,5/15/1961,Abdulah,Basagni,M,2/20/1991
18654,e0003,12/21/1957,Navid,Stenning,F,11/1/1991
266251,e0003,7/4/1953,Yuping,Isaak,F,8/18/1993
403522,e0003,4/22/1952,Feixiong,Matzen,M,6/21/1993
25197,e0003,8/3/1958,Mansur,Sluis,F,7/2/1985
33527,s0001,8/26/1956,Paloma,Leppanen,M,9/25/1991
291960,s0001,9/11/1957,Kenton,Heuser,F,9/2/1997
426907,e0003,2/12/1960,Aral,Chinin,F,10/29/1986
251364,s0001,9/20/1958,Bogdan,Moehrke,M,11/16/1985
439053,e0003,12/21/1964,Tomokazu,VanScheik,F,6/23/1991
286057,e0003,8/19/1953,Bezalel,Stellhorn,M,4/18/1985
409016,e0002,11/10/1959,Fumiya,Harllee,M,5/20/1993
409144,s0001,6/26/1952,Berto,Woycyznski,M,4/1/1991
496603,e0003,1/31/1958,Tooru,Linnainmaa,M,4/30/1990
437802,e0003,10/21/1960,Billur,Glinert,M,1/13/1993
419509,e0003,9/11/1959,Aria,Ranon,M,2/22/1988
38548,e0003,7/16/1954,Susuma,Tetzlaff,F,6/28/1991
202290,e0003,6/7/1964,Kazuhisa,Wroclawski,F,11/20/1988
281724,e0003,6/4/1957,Kwangyoen,Piazza,F,8/10/1985
265756,e0002,6/19/1962,Chrisa,Sinicrope,F,6/24/1997
44914,e0003,4/17/1954,Subhash,Fortenbacher,M,9/27/1989
225468,s0002,7/5/1952,Vasilii,Munawer,M,3/4/1987
276175,e0004,6/1/1961,Paloma,Alpin,M,11/17/1985
68999,e0003,5/19/1961,Anestis,Lagarias,M,10/20/1995
72609,s0001,11/21/1952,Baziley,Guting,M,1/24/1988
403540,e0002,9/25/1954,Lucien,Cairo,M,10/8/1992
260927,s0001,2/4/1958,Yakichi,Varker,F,4/12/1987
452359,s0001,4/27/1958,Halsur,Birrer,M,2/3/1985
236495,e0003,10/15/1953,Shaleah,Roccetti,M,9/12/1990
42523,e0003,6/22/1959,Josyula,Ariola,M,3/10/1991
106511,e0003,2/24/1961,Gadiel,Honglei,F,3/26/1988
273365,e0002,12/11/1964,Make,Wroclawski,M,11/8/1994
223397,e0003,4/16/1954,Jamaludin,Morris,M,2/25/1986
18850,e0003,3/19/1952,Shigeo,Erbe,F,7/29/1992
424745,e0003,11/25/1957,Kendra,Calkin,M,1/31/1987
83413,e0003,12/29/1964,Tomokazu,Matzel,F,2/9/1985
36102,s0001,4/30/1957,Dietrich,Ballarin,M,2/15/1987
293994,s0001,11/12/1954,Zeljko,Schicker,F,8/7/1985
65956,e0003,10/28/1958,Ronnie,Randi,F,9/9/1991
30923,s0001,2/2/1953,Chandrasekaran,Ellozy,M,3/10/1985
443608,e0001,8/9/1956,Mong,Stemann,F,9/29/1994
444619,e0003,11/12/1958,Gino,Bratten,M,11/6/1995
235828,e0003,11/17/1958,Kamakshi,Hasham,F,10/7/1989
433141,e0003,3/13/1961,Satyanarayana,Geffroy,F,4/30/1988
76586,e0003,4/24/1955,Karlis,Schurmann,F,7/7/1987
458525,s0001,6/1/1954,Amstein,Angiulli,M,12/7/1985
109630,s0002,5/11/1952,Mara,Syang,F,5/16/1993
405370,e0003,9/1/1953,Sibyl,Levasseur,M,3/5/1991
419618,s0001,3/4/1963,Rosine,Perfilyeva,F,11/28/1989
216356,e0003,4/10/1959,Cedric,Suomi,F,11/27/1991
33889,e0001,2/1/1957,Debaprosad,Marrakchi,M,10/23/1998
254686,e0003,2/21/1956,Ennio,Schahn,M,11/14/1990
407785,e0003,9/19/1960,Gretta,Braunmuhl,M,1/7/1987
53800,s0001,12/3/1964,Taegyun,Takanami,M,1/7/1993
241382,e0002,5/11/1960,Kristinn,Feinberg,M,3/8/1989
406028,s0002,1/28/1955,Sham,Linnainmaa,M,9/4/1990
431750,s0002,12/3/1961,Zhilian,Marakhovsky,M,9/12/1994
437047,e0003,1/20/1958,Fumino,Hebden,F,2/20/1988
411229,e0003,2/20/1957,Malu,Karnin,M,8/17/1991
427984,e0003,12/23/1962,Gill,Androutsos,M,10/7/1998
230560,e0003,9/17/1958,Maya,Erni,F,9/2/1990
290822,e0003,3/20/1956,Duro,Kading,M,5/6/1991
493585,e0004,6/12/1963,Shaibal,Ramaiah,M,6/19/1986
472393,s0001,8/12/1963,Khue,Angot,M,12/30/1985
53799,e0003,3/11/1959,Mara,Siksek,F,4/23/1987
468133,e0003,9/22/1961,Yakichi,Luan,M,6/8/1987
461148,e0002,7/6/1954,Jackson,Herath,M,11/7/1993
214332,e0003,12/16/1962,Babette,Albarhamtoshy,M,10/2/1985
20456,e0002,8/15/1953,Sigeru,Highland,F,7/19/1988
292159,e0002,2/26/1956,Jenwei,Krybus,M,2/25/1985
211640,e0002,12/12/1952,Danil,Egerstedt,M,12/24/1993
277496,s0001,6/2/1955,Masaki,Zeleznik,M,7/15/1990
267841,s0001,11/29/1953,Shaw,Magalhaes,F,3/15/1988
53493,s0001,3/11/1960,Aiichiro,Rusmann,M,6/4/1987
209267,s0001,11/23/1959,Conrado,Camurati,F,2/8/1993
289062,e0002,12/29/1956,Basant,Klerer,F,1/17/1986
77458,e0003,12/5/1952,Subhankar,Cannard,F,6/22/1987
205145,e0003,8/11/1964,Hercules,Halevi,M,6/26/1988
483153,e0002,9/13/1953,Sverrir,Talmor,M,9/16/1990
34894,e0003,5/27/1962,Xinan,Ossenbruggen,F,10/17/1987
223493,e0003,3/31/1952,Maja,Frolund,F,12/20/1986
264639,e0003,2/8/1962,Wojceich,Linnainmaa,M,5/6/1989
75767,e0002,11/16/1954,Rosella,Spell,M,9/10/1986
402405,s0001,4/13/1958,Guttorm,Piancastelli,F,5/16/1989
440228,e0002,8/23/1963,Goncalo,Sigstam,F,6/5/1995
479896,e0003,1/2/1953,Tsuneo,Minakawa,F,2/25/1988
216615,e0003,6/2/1952,Yechiam,Busillo,M,10/30/1988
32205,e0003,3/11/1959,Hatsukazu,Baek,M,1/9/1987
270208,e0002,12/25/1964,Zissis,Sgarro,F,4/27/1994
257427,s0002,3/4/1957,Mabhin,Mullainathan,M,12/12/1990
15669,e0004,7/8/1953,Bartek,Bael,M,5/21/1991
448246,s0001,8/20/1955,Boaz,Zaccaria,F,8/19/1989
428873,e0002,12/24/1957,Chaoyi,Bressoud,F,5/12/1990
253027,e0003,12/9/1960,Sangeeta,Steinauer,F,11/25/1985
465449,s0002,2/15/1952,Tadahiro,Perko,M,11/30/1991
401623,s0002,5/8/1964,Palash,Lindqvist,M,9/5/1988
484691,e0002,7/4/1963,Yifei,Marzano,M,7/24/1988
251677,e0003,6/8/1958,Mokhtar,Baez,F,8/12/1990
417204,s0001,7/14/1954,Niteen,Pietracaprina,M,3/1/1994
205244,s0001,1/27/1955,Yonghoan,Heuter,F,5/14/1985
412649,e0003,12/11/1953,Leen,McFarlin,M,6/25/1987
104165,s0002,11/26/1954,Heping,Hainaut,M,12/2/1990
228145,s0001,8/26/1959,Marit,Picco,M,3/7/1986
244002,e0002,9/23/1960,Beshir,Zaiane,F,4/4/1988
407052,e0003,10/16/1955,Babette,Perry,F,3/13/1985
50413,e0003,8/27/1955,Raimond,Nollmann,F,2/15/1993
75185,e0002,7/25/1957,Youpyo,Farris,F,12/11/1992
234313,e0003,7/30/1956,Kagan,Burnard,M,9/10/1989
444177,s0001,7/15/1957,Baruch,Birdsall,M,6/20/1986
31533,s0001,6/11/1954,Trygve,Albarhamtoshy,M,12/21/1988
461658,s0001,8/14/1962,Takahira,Heuter,M,10/21/1990
476392,e0003,12/14/1955,Waiman,Butner,F,5/8/1993
424513,s0001,4/27/1957,Subbu,Kroha,M,10/21/1985
264245,e0002,6/13/1964,Khedija,Wegerle,F,5/19/1991
89963,e0003,8/1/1955,Kazuhide,Daescu,F,1/11/1989
404643,s0002,3/4/1963,Krassimir,Przulj,F,12/4/1990
480034,e0003,1/6/1955,Tokuyasu,Casley,M,10/27/1988
297569,e0003,2/10/1958,Fumino,Sgarro,M,7/1/1989
481569,s0001,10/12/1954,Huican,Hutter,M,12/7/1988
16329,e0003,8/31/1952,Yucel,Melter,F,4/15/1994
407925,e0001,8/14/1957,Waiman,Auria,F,1/12/1993
201382,s0001,10/4/1964,Gererd,Schiper,M,11/11/1987
57482,e0003,11/4/1960,Shim,Baak,M,7/18/1985
41314,e0003,1/27/1958,Bikash,Keirsey,M,5/10/1993
215329,e0003,5/28/1953,Gregory,Doering,M,12/12/1988
434033,e0002,6/18/1954,Sedat,Itzfeldt,M,1/29/1986
24714,e0003,1/15/1953,Kasidit,Hellwagner,F,8/15/1990
72575,e0002,10/11/1953,Feixiong,Poujol,F,1/13/1991
212307,s0001,7/22/1955,Leni,Kirkerud,M,4/5/1988
276144,e0002,4/30/1961,Yuping,Zuberek,M,5/21/1991
440252,e0004,11/1/1961,Dipankar,Gente,M,8/8/1990
430284,s0001,1/8/1960,Lech,Ritzmann,F,8/14/1986
261309,s0001,1/15/1957,Jinya,Thorelli,M,2/28/1986
400625,e0003,7/12/1960,Phillip,Hasenauer,F,11/7/1988
219302,e0003,11/7/1956,Behnaam,Perez,M,1/13/1988
442131,s0002,5/24/1953,Mark,Dredge,M,6/25/1986
276472,e0003,1/27/1965,Hideyuki,Flanders,F,11/10/1988
225217,s0001,8/1/1963,Nahid,Reinhart,M,12/27/1985
239632,e0003,4/27/1960,Halsur,Nooteboom,M,9/21/1986
63938,e0002,12/10/1954,Sudharsan,Kobara,M,10/12/1995
430585,e0004,7/31/1960,Mamdouh,Sigstam,F,6/9/1993
429988,s0002,11/12/1953,Jacopo,Riexinger,M,8/2/1985
53600,e0003,12/17/1962,Masoud,Zielinski,F,4/4/1992
417680,e0003,9/22/1964,Margareta,Kornatzky,F,2/8/1987
494511,e0002,6/22/1954,Naftaly,Georg,M,4/16/1990
218193,e0003,2/17/1960,Susuma,Oehlmann,M,4/22/1985
428096,s0001,3/12/1962,Diederik,Brodie,M,12/14/1989
16385,e0002,11/25/1964,Houman,Jonsson,M,4/4/1991
410651,e0003,1/28/1957,Moss,Bojadziev,M,9/10/1994
239717,s0001,6/25/1962,Rutger,Gire,F,2/3/1986
454489,s0001,4/28/1956,Khalil,Ertl,M,8/16/1986
478968,e0003,7/12/1959,Shigeo,Ecklund,M,9/15/1987
218059,e0003,9/13/1960,Jungsoon,Bahi,M,4/13/1986
265674,e0003,7/11/1953,Xinglin,Sherertz,F,8/14/1988
441652,e0003,3/11/1963,Mabhin,Kieras,M,7/13/1985
220968,e0002,9/24/1956,Xiaocheng,Portugali,F,8/17/1985
213251,e0003,10/24/1957,Youssef,Menhardt,F,5/7/1985
421081,s0001,3/19/1955,Berni,Karunanithi,M,12/1/1989
219204,e0003,5/31/1959,Nathalie,Spinelli,M,3/23/1990
56528,e0003,7/15/1954,Uinam,Heijenga,M,7/20/1985
257513,e0003,5/12/1962,Shih,Merel,F,4/12/1990
274298,e0002,6/13/1961,Aram,Baalen,F,9/9/1996
267633,e0003,8/3/1959,Adamantios,Etalle,F,1/6/1986
402880,e0001,5/3/1955,Shan,Iisaka,F,1/20/1991
246053,s0002,7/10/1964,King,Claffy,M,4/26/1985
51238,e0004,8/27/1960,Krister,Bouloucos,M,2/17/1988
91232,e0002,4/3/1961,Eldridge,Improta,M,5/28/1987
109528,s0001,8/9/1954,Srinidhi,Kushnir,F,8/6/1987
207929,e0003,2/3/1952,Fatemeh,Koshino,F,10/4/1993
447867,s0001,8/7/1959,Adam,Reinhart,M,7/2/1988
451664,s0001,1/9/1964,Mayuri,Heydon,M,8/18/1995
90108,e0003,6/27/1960,Hyuckchul,Riexinger,M,7/22/1990
69326,s0001,4/21/1952,Jackson,Demizu,M,9/26/1996
483294,e0003,2/3/1957,Izaskun,Angot,F,4/8/1985
96058,s0001,5/10/1960,Berni,Chaudhuri,M,5/13/1986
66685,s0001,6/15/1957,Haldun,Pavlopoulou,F,6/30/1990
255329,e0002,9/6/1954,Marsha,Porenta,M,5/16/1991
481283,e0003,4/4/1963,Hinrich,Zhiwei,F,3/7/1992
232621,e0003,7/30/1964,Yahiko,Hinsberger,M,11/12/1986
65009,s0001,1/17/1964,Jungsoon,Birnbaum,F,12/3/1985
448442,s0002,2/29/1952,Bedrich,Lally,M,12/26/1989
417503,e0004,9/25/1957,Chenye,Decleir,M,8/8/1991
273076,e0004,3/31/1961,Golgen,Perl,F,3/3/1995
476836,e0003,10/17/1957,Pragnesh,Cronin,M,4/29/1992
35841,e0002,11/10/1959,Adel,Itschner,M,4/22/1988
227851,e0003,5/28/1963,Bezalel,Krichel,M,5/11/1987
22853,e0003,4/28/1963,Giordano,Validov,M,11/14/1990
416327,e0002,12/28/1962,Poornachandra,Waschkowski,F,7/14/1995
31700,s0001,8/12/1954,Weiyi,Ranft,F,12/12/1986
108841,e0003,3/4/1954,Otmar,Dayang,M,11/26/1986
64764,s0002,4/27/1956,Prasadram,Junet,M,7/19/1994
63611,s0001,5/4/1953,Lorien,Lorcy,F,10/10/1986
79703,e0003,7/5/1954,Remco,Einsfeld,F,2/14/1988
46300,s0001,1/15/1957,Yinghua,Couchot,F,7/17/1987
85259,e0002,1/7/1955,Hiroyasu,Greenaway,M,2/26/1985
16817,e0002,5/5/1957,Atilio,Beeson,F,7/22/1994
220326,e0002,6/1/1959,Chrisa,Esposito,F,8/30/1988
99483,e0003,5/22/1959,Gila,Jahnichen,M,10/22/1986
421798,e0002,7/22/1962,Guozhong,Lagarias,F,3/10/1985
220017,s0001,12/21/1954,Danil,Jarecki,F,11/23/1993
230831,s0001,12/14/1963,Sudharsan,Msuda,M,1/5/1992
61044,s0001,9/7/1955,Jordanka,Angiulli,M,12/9/1989
260919,e0002,2/9/1963,Mari,Luca,M,11/5/1998
35684,e0002,4/29/1962,Goetz,Isaak,M,3/22/1986
205588,e0003,4/14/1955,Moheb,Menhardt,M,7/8/1995
288463,e0002,11/11/1956,Godehard,Ferretti,M,2/28/1993
17012,e0003,3/29/1953,Valdiodio,Petereit,M,11/4/1985
237770,e0002,9/18/1958,Tsvetan,Bednarek,M,8/10/1994
249235,e0002,3/4/1960,Yuguang,Eugenio,F,6/28/1985
92109,e0001,1/10/1958,Marek,Nyrup,M,2/1/1987
206653,s0001,7/16/1955,Sumant,Landherr,M,1/31/1987
483259,e0003,10/1/1963,Toong,Coorg,M,8/19/1989
215849,e0003,4/20/1959,Przemyslawa,Bugrara,F,1/18/1986
204458,s0002,2/7/1962,Angel,Rossi,F,2/6/1989
56215,s0001,4/18/1954,Xiaopeng,Brattka,M,1/6/1997
244687,s0001,4/24/1961,Vitaly,Angel,F,9/20/1992
78379,s0002,12/5/1956,Laurentiu,Godskesen,M,10/13/1991
406031,s0001,8/12/1955,Karoline,Pews,F,9/30/1991
455006,e0003,10/11/1955,Brendon,Lichtner,M,11/25/1993
442760,s0001,3/25/1955,Manu,Whitcomb,M,3/19/1989
411052,e0003,1/10/1963,Zejun,Crooks,M,11/12/1985
238876,s0001,2/14/1959,Mizuhito,Tchuente,F,10/31/1985
60500,e0003,6/17/1963,Kazuhide,Muhling,F,4/12/1989
248772,e0002,4/10/1954,Dante,Antonisse,M,7/28/1994
239759,s0002,10/17/1961,Stein,Markovitch,F,12/26/1986
229282,e0003,5/19/1952,Alois,Massonet,F,3/22/1989
83034,e0003,11/19/1960,Vasilis,Bressoud,F,12/23/1993
211338,e0003,12/13/1961,Bikash,Covnot,M,6/11/1985
435004,s0002,1/4/1957,Elvis,Haldar,M,6/4/1988
451326,e0003,6/1/1964,Pantung,Coorg,F,6/14/1987
409596,e0003,2/27/1960,Yonghong,Tsukune,F,3/24/1988
492849,e0003,8/23/1959,Aran,Ullian,M,6/14/1988
29560,e0003,7/31/1964,Hisao,Mundy,F,5/1/1993
86223,e0003,7/3/1964,Kaijung,Peroz,M,4/29/1995
72035,e0003,12/26/1962,Arch,Marsiglia,M,2/20/1985
44092,e0003,7/29/1957,Demin,Matzov,M,4/9/1992
414114,s0001,8/29/1959,Chaosheng,Woycyznski,F,8/22/1987
202542,s0001,7/24/1954,Valeri,Hiraishi,M,7/25/1986
56355,e0003,4/11/1963,Mona,Passafiume,M,10/4/1991
493914,e0003,3/13/1961,Shao,Pelz,F,9/17/1989
73088,e0003,12/9/1957,Turgut,Lubachevsky,M,3/5/1989
219054,e0002,8/12/1963,Steen,Lalonde,M,7/27/1996
42068,e0003,4/12/1958,Toney,Dayang,F,10/5/1985
78046,s0002,5/6/1958,Shuichi,Gniady,M,1/2/1989
469797,s0001,3/1/1956,Geoff,Bach,M,6/13/1998
206586,s0001,7/20/1955,Navid,Lores,M,11/7/1987
423801,s0001,7/22/1963,Pantung,Verhoeff,M,12/18/1986
24342,e0002,11/29/1952,Miyeon,Harnett,M,8/7/1987
495294,e0003,3/15/1952,Zhigen,Desikan,M,6/11/1985
99543,e0004,2/2/1953,Hidekazu,Pollock,F,3/16/1993
499025,s0001,10/18/1953,Volkmar,Rosch,M,4/30/1991
481029,s0001,2/22/1958,Siamak,Fairtlough,M,8/10/1987
403974,e0003,7/5/1957,Sugwoo,Muniz,M,9/18/1985
247169,e0002,11/20/1954,Yonghong,Sommen,F,4/28/1991
262719,e0003,1/20/1959,Rosine,Sidou,M,1/3/1987
486261,e0003,10/16/1954,Kwangjo,Lemarechal,M,6/16/1992
218057,e0004,7/5/1954,Gila,Vadhan,M,1/31/1996
84034,e0003,4/17/1959,Roded,Oberman,M,12/20/1988
401442,e0003,7/6/1962,Mandell,Wendorf,M,5/27/1987
81554,e0002,7/10/1961,Sachin,Erdi,F,12/29/1991
449752,s0001,4/14/1963,Srinidhi,Strandh,F,1/7/1986
59060,s0001,6/19/1954,Pohua,Jakobus,F,1/15/1986
462738,e0003,11/20/1963,Rafail,Luga,M,7/1/1994
417312,s0001,6/23/1962,Froduald,Yetto,F,4/16/1993
441137,e0003,5/18/1952,Sanjit,Rajala,F,10/15/1988
243958,e0004,5/17/1955,Dipayan,Leuchs,F,12/14/1985
427927,s0001,10/12/1957,Irene,Walstra,M,9/26/1987
105833,s0001,3/11/1959,Dayanand,Schurmann,M,12/2/1986
409120,s0002,2/9/1954,Panayotis,Sifakis,F,1/12/1988
498083,e0003,3/4/1963,Horward,Bouloucos,M,5/27/1989
285688,s0001,3/26/1955,Xinan,Itzfeldt,M,4/3/1988
216127,e0004,10/24/1952,Steve,Farrag,F,3/1/1988
441567,s0002,12/11/1953,Zhenhua,Fraisse,M,5/11/1995
69687,e0003,9/13/1954,Oksana,Minakawa,F,4/19/1985
